datetime,rain_fall,temperature,humidity,wind_speed,wind_direction
4/16/2016 16:00,3,31.9,82,1,100
4/16/2016 17:00,0,29.5,87,2,320
4/16/2016 18:00,1,28.5,90,0,0
4/16/2016 19:00,0,27.4,91,1,330
4/16/2016 20:00,0,26.2,94,1,0
4/16/2016 21:00,0,26.2,95,2,260
4/16/2016 22:00,0.4,25.1,95,0,360
4/16/2016 23:00,0,26.3,96,0,0
4/17/2016 0:00,0,25.8,96,2,0
4/17/2016 1:00,2.6,25.1,96,2,30
4/17/2016 2:00,0,22.4,96,1,0
4/17/2016 3:00,0,22.7,96,4,0
4/17/2016 4:00,NA,22.3,97,3,310
4/17/2016 5:00,NA,23.9,97,3,320
4/17/2016 6:00,0,21.7,97,2,300
4/17/2016 7:00,0,23.4,96,3,260
4/17/2016 8:00,0,27.8,86,2,320
4/17/2016 9:00,0,29,82,2,300
4/17/2016 10:00,0,31.1,73,3,300
4/17/2016 11:00,0,31,68,3,120
4/17/2016 12:00,0,31.1,68,3,120
4/17/2016 13:00,0.2,32.4,70,4,110
4/17/2016 14:00,0,30.8,67,4,110
4/17/2016 15:00,0,30.8,71,3,100
4/17/2016 16:00,0,32.4,77,3,180
4/17/2016 17:00,0,30.7,85,3,130
4/17/2016 18:00,0,29.4,88,4,81
4/17/2016 19:00,0,28.6,88,4,81
4/17/2016 20:00,0,26.9,90,4,81
4/17/2016 21:00,0.2,27.4,92,4,81
4/17/2016 22:00,1,25.2,93,4,81
4/17/2016 23:00,0,24.5,94,4,81
4/18/2016 0:00,0.2,25.3,95,3,81
4/18/2016 1:00,0,26.8,96,3,80
4/18/2016 2:00,0,26,96,2,80
4/18/2016 3:00,0,25.4,96,3,60
4/18/2016 4:00,6.8,26.9,96,2,90
4/18/2016 5:00,5.2,27.3,96,3,90
4/18/2016 6:00,0,27,97,2,110
4/18/2016 7:00,0,26.5,97,3,100
4/18/2016 8:00,1,27.4,92,2,100
4/18/2016 9:00,0,29.8,82,2,100
4/18/2016 10:00,0,31.8,73,1,180
4/18/2016 11:00,0,30.9,72,3,110
4/18/2016 12:00,0,32.4,71,3,100
4/18/2016 13:00,0,32.3,73,2,110
4/18/2016 14:00,0,31.5,76,0,100
4/18/2016 15:00,0,34,79,0,100
4/18/2016 16:00,0,31,80,0,100
4/18/2016 17:00,0.6,28.7,81,0,100
4/18/2016 18:00,0,28.2,88,0,100
4/18/2016 19:00,0,27.3,91,0,100
4/18/2016 20:00,0,26.4,92,1,100
4/18/2016 21:00,0,26.7,93,1,90
4/18/2016 22:00,5,27.2,94,0,100
4/18/2016 23:00,3.4,27.4,95,2,80
4/19/2016 0:00,0,28.3,95,1,100
4/19/2016 1:00,0,27.7,95,0,100
4/19/2016 2:00,0,28.6,96,2,100
4/19/2016 3:00,0,26.7,96,1,100
4/19/2016 4:00,0,25.4,96,1,100
4/19/2016 5:00,0.2,26.3,96,2,70
4/19/2016 6:00,0.8,26.6,96,3,100
4/19/2016 7:00,0,24.6,96,2,100
4/19/2016 8:00,0,29.6,95,3,120
4/19/2016 9:00,0,30.3,95,3,100
4/19/2016 10:00,0,31.4,94,2,110
4/19/2016 11:00,0,33.9,95,3,110
4/19/2016 12:00,0.4,33.6,95,2,110
4/19/2016 13:00,0.4,36,95,2,120
4/19/2016 14:00,0,35.6,94,2,130
4/19/2016 15:00,0,32.7,95,0,130
4/19/2016 16:00,0,34,94,2,130
4/19/2016 17:00,0,31.3,95,2,117
4/19/2016 18:00,0,28.2,97,1,78
4/19/2016 19:00,0,30.7,94,1,78
4/19/2016 20:00,0,29.3,96,1,117
4/19/2016 21:00,0.2,28.4,95,1,130
4/19/2016 22:00,1.4,26.8,93,0,150
4/19/2016 23:00,3.4,26.6,95,0,135
4/20/2016 0:00,0.4,27.1,96,1,120
4/20/2016 1:00,0,25.6,96,1,130
4/20/2016 2:00,0,25.3,96,0,130
4/20/2016 3:00,0,27.3,97,0,110
4/20/2016 4:00,0,27.2,98,0,120
4/20/2016 5:00,0,26,98,3,110
4/20/2016 6:00,0,24.2,98,2,130
4/20/2016 7:00,0,25.7,98,2,110
4/20/2016 8:00,0,28,97,3,110
4/20/2016 9:00,0,30.3,97,2,120
4/20/2016 10:00,0.4,34.4,90,2,150
4/20/2016 11:00,2.4,35.6,83,1,120
4/20/2016 12:00,2.2,37.3,80,0,150
4/20/2016 13:00,0,38.1,77,2,110
4/20/2016 14:00,0,36.4,77,1,110
4/20/2016 15:00,0.8,35.2,80,0,110
4/20/2016 16:00,0.6,34.7,84,1,120
4/20/2016 17:00,0,32.4,87,0,120
4/20/2016 18:00,0,30.2,92,0,130
4/20/2016 19:00,0,30,94,0,120
4/20/2016 20:00,0,28.9,95,0,130
4/20/2016 21:00,0,28.8,95,0,130
4/20/2016 22:00,0,29.1,96,1,120
4/20/2016 23:00,0,27.2,96,0,120
4/21/2016 0:00,0,27.1,96,0,120
4/21/2016 1:00,0,27.2,96,0,120
4/21/2016 2:00,0,26.7,96,0,120
4/21/2016 3:00,0,25.5,95,0,100
4/21/2016 4:00,NA,25.8,96,1,150
4/21/2016 5:00,NA,27.8,97,3,120
4/21/2016 6:00,NA,25.5,97,3,100
4/21/2016 7:00,0,25,97,2,120
4/21/2016 8:00,0,29.7,96,2,120
4/21/2016 9:00,0,32.6,95,1,130
4/21/2016 10:00,0,31.5,96,2,180
4/21/2016 11:00,0,35.9,94,2,130
4/21/2016 12:00,0,34.6,94,3,120
4/21/2016 13:00,0,33.5,92,1,110
4/21/2016 14:00,0,36,87,2,130
4/21/2016 15:00,0,34.7,87,2,130
4/21/2016 16:00,0,30.7,88,1,130
4/21/2016 17:00,0,30.3,92,2,130
4/21/2016 18:00,0,30.4,96,2,130
4/21/2016 19:00,0,29.3,95,3,110
4/21/2016 20:00,NA,28.2,95,0,140
4/21/2016 21:00,NA,30,95,3,110
4/21/2016 22:00,0,26.3,96,2,110
4/21/2016 23:00,0,26,97,2,120
4/22/2016 0:00,0,28.2,96,2,110
4/22/2016 1:00,0,27.2,97,2,110
4/22/2016 2:00,0,25.1,97,3,0
4/22/2016 3:00,0,26.2,97,3,0
4/22/2016 4:00,0,26.7,96,3,0
4/22/2016 5:00,0,26.4,96,4,110
4/22/2016 6:00,0,27.7,97,4,110
4/22/2016 7:00,0,28,97,5,120
4/22/2016 8:00,0,30.4,98,5,130
4/22/2016 9:00,0,33.6,92,5,120
4/22/2016 10:00,0,33.4,86,4,110
4/22/2016 11:00,0,30,80,4,120
4/22/2016 12:00,0,32.5,76,5,120
4/22/2016 13:00,NA,31.2,77,4,120
4/22/2016 14:00,NA,32,88,3,110
4/22/2016 15:00,NA,29,93,1,120
4/22/2016 16:00,NA,28.7,94,2,110
4/22/2016 17:00,0,26.8,95,3,110
4/22/2016 18:00,NA,27.4,95,1,110
4/22/2016 19:00,NA,27.8,96,0,120
4/22/2016 20:00,NA,24.9,96,2,110
4/22/2016 21:00,NA,24.9,95,2,120
4/22/2016 22:00,NA,25.1,94,2,120
4/22/2016 23:00,0,25.2,93,0,190
4/23/2016 0:00,0,25.5,92,2,200
4/23/2016 1:00,NA,23.3,94,1,200
4/23/2016 2:00,0,23.8,93,3,200
4/23/2016 3:00,0,25.8,93,1,200
4/23/2016 4:00,0,23.8,93,0,200
4/23/2016 5:00,0,23.2,91,2,200
4/23/2016 6:00,0,25.2,93,1,200
4/23/2016 7:00,0,25.1,93,2,206
4/23/2016 8:00,0,26,91,1,186
4/23/2016 9:00,0,28,86,1,180
4/23/2016 10:00,0,30.5,85,2,200
4/23/2016 11:00,0,27.5,90,0,220
4/23/2016 12:00,0,31,87,0,210
4/23/2016 13:00,0,31,90,1,250
4/23/2016 14:00,0,31.3,93,1,240
4/23/2016 15:00,0,29.1,90,1,230
4/23/2016 16:00,0,27.9,95,2,250
4/23/2016 17:00,0,26.9,95,2,200
4/23/2016 18:00,0,25.3,95,1,0
4/23/2016 19:00,0,26.2,95,0,0
4/23/2016 20:00,0,26.3,96,0,0
4/23/2016 21:00,0,26.5,94,0,0
4/23/2016 22:00,0,27.8,88,0,0
4/23/2016 23:00,0,25.3,90,0,60
4/24/2016 0:00,0,27.5,88,0,120
4/24/2016 1:00,1,25.6,95,1,110
4/24/2016 2:00,0,26,95,0,120
4/24/2016 3:00,0,26.7,95,3,170
4/24/2016 4:00,0,26.8,94,5,200
4/24/2016 5:00,0,25.7,96,4,190
4/24/2016 6:00,0,24.4,96,4,200
4/24/2016 7:00,0,27.4,96,4,200
4/24/2016 8:00,0.2,29.1,98,3,180
4/24/2016 9:00,0.2,29.3,98,4,190
4/24/2016 10:00,0,32.8,98,1,180
4/24/2016 11:00,0,32.5,98,1,190
4/24/2016 12:00,0,31.1,98,1,170
4/24/2016 13:00,6,35.2,98,0,178
4/24/2016 14:00,0,30.3,97,0,185
4/24/2016 15:00,0,26.5,97,2,218
4/24/2016 16:00,0,24.8,94,3,214
4/24/2016 17:00,0,28,93,2,197
4/24/2016 18:00,0,26.5,96,2,194
4/24/2016 19:00,0,27.1,92,1,180
4/24/2016 20:00,0,25.8,91,0,190
4/24/2016 21:00,0,26.8,90,0,196
4/24/2016 22:00,0,26.6,93,1,203
4/24/2016 23:00,0,25.9,95,1,199
4/25/2016 0:00,0,26.3,96,2,209
4/25/2016 1:00,0,24.8,95,3,208
4/25/2016 2:00,0,22.8,96,1,199
4/25/2016 3:00,0,24.9,97,2,202
4/25/2016 4:00,0,24,98,1,196
4/25/2016 5:00,0,24.7,97,0,190
4/25/2016 6:00,0,25.3,98,1,223
4/25/2016 7:00,0,25,98,3,256
4/25/2016 8:00,0,26.7,98,0,197
4/25/2016 9:00,0.8,25.7,98,3,200
4/25/2016 10:00,0.2,29.8,97,1,180
4/25/2016 11:00,0.2,30.9,96,2,160
4/25/2016 12:00,0.2,34,95,2,180
4/25/2016 13:00,0,34.1,93,3,200
4/25/2016 14:00,0,35.5,93,2,205
4/25/2016 15:00,0,32,96,4,210
4/25/2016 16:00,0,31.7,97,2,190
4/25/2016 17:00,4.6,27.9,97,2,95
4/25/2016 18:00,0,26.4,97,3,0
4/25/2016 19:00,0,25.3,97,2,100
4/25/2016 20:00,0.2,24.8,96,2,200
4/25/2016 21:00,0,24,96,4,190
4/25/2016 22:00,0,25.7,97,3,185
4/25/2016 23:00,0.2,26,96,2,180
4/26/2016 0:00,0,23.8,96,2,175
4/26/2016 1:00,0,26,96,2,170
4/26/2016 2:00,7.6,24.8,96,2,85
4/26/2016 3:00,0.2,24.2,95,2,0
4/26/2016 4:00,0,24.5,95,3,145
4/26/2016 5:00,0,25.8,93,3,200
4/26/2016 6:00,1,25.4,93,4,300
4/26/2016 7:00,0.8,26.1,94,5,290
4/26/2016 8:00,0.4,27.2,96,5,145
4/26/2016 9:00,0,28.1,97,5,0
4/26/2016 10:00,0,31.4,97,8,0
4/26/2016 11:00,0,32.3,96,8,250
4/26/2016 12:00,0,36,89,11,160
4/26/2016 13:00,0,33.9,90,8,0
4/26/2016 14:00,28,33,90,8,120
4/26/2016 15:00,6,33.5,86,8,240
4/26/2016 16:00,2.4,31.5,90,5,0
4/26/2016 17:00,0,32.2,92,7,0
4/26/2016 18:00,3.6,32.4,95,8,0
4/26/2016 19:00,4,30.2,95,9,0
4/26/2016 20:00,0,30.2,97,8,230
4/26/2016 21:00,0,28.7,96,7,280
4/26/2016 22:00,0.2,28.6,96,4,0
4/26/2016 23:00,0,26.2,96,3,0
4/27/2016 0:00,0,26,96,3,250
4/27/2016 1:00,0.2,26.7,96,3,0
4/27/2016 2:00,0,25,97,3,260
4/27/2016 3:00,0,26.5,97,3,350
4/27/2016 4:00,0,26.7,96,4,222
4/27/2016 5:00,0,27.5,96,5,60
4/27/2016 6:00,0,25.2,97,5,0
4/27/2016 7:00,0,25.1,97,3,360
4/27/2016 8:00,0,28.8,97,3,0
4/27/2016 9:00,4.4,32.1,96,4,0
4/27/2016 10:00,5,32.9,95,2,250
4/27/2016 11:00,3.2,33.6,90,4,280
4/27/2016 12:00,1.4,33.5,90,4,300
4/27/2016 13:00,0,35.5,91,5,0
4/27/2016 14:00,8.6,35.8,88,6,0
4/27/2016 15:00,0.2,33.4,89,6,0
4/27/2016 16:00,0,29.4,88,4,140
4/27/2016 17:00,0.2,31.1,90,4,0
4/27/2016 18:00,5,31.3,91,5,0
4/27/2016 19:00,0,28.3,93,5,0
4/27/2016 20:00,2.8,27.1,93,6,0
4/27/2016 21:00,3.4,28.1,93,5,0
4/27/2016 22:00,0,29.7,95,4,0
4/27/2016 23:00,0,27.8,96,0,0
4/28/2016 0:00,0,28.9,96,2,0
4/28/2016 1:00,2,26.8,96,0,0
4/28/2016 2:00,0.8,26.3,95,2,135
4/28/2016 3:00,3.2,27.5,96,4,270
4/28/2016 4:00,2.4,26.8,97,4,0
4/28/2016 5:00,0,26.6,97,5,0
4/28/2016 6:00,0.2,25.8,97,5,0
4/28/2016 7:00,0,27.2,97,5,144
4/28/2016 8:00,0.4,28.6,96,6,193
4/28/2016 9:00,1.2,29.7,96,6,290
4/28/2016 10:00,0.2,32.6,90,5,291
4/28/2016 11:00,0,30.5,84,7,316
4/28/2016 12:00,0,31.9,81,8,330
4/28/2016 13:00,5,31.3,81,6,240
4/28/2016 14:00,0,29,79,6,0
4/28/2016 15:00,0,30.6,80,10,0
4/28/2016 16:00,0.2,27,82,9,0
4/28/2016 17:00,0,27.7,86,9,0
4/28/2016 18:00,2.6,27.7,91,6,0
4/28/2016 19:00,1,27.3,93,4,0
4/28/2016 20:00,3,25.7,94,7,290
4/28/2016 21:00,0.2,28.2,94,6,0
4/28/2016 22:00,0,25,95,6,140
4/28/2016 23:00,0,25.2,95,3,280
4/29/2016 0:00,3.2,26.4,96,4,290
4/29/2016 1:00,0,24,96,4,270
4/29/2016 2:00,0,26.8,96,4,280
4/29/2016 3:00,0,25.7,97,3,280
4/29/2016 4:00,5.2,24.8,97,5,280
4/29/2016 5:00,6.2,23.2,97,3,0
4/29/2016 6:00,6.6,24.5,97,1,58
4/29/2016 7:00,7.8,25.1,97,0,0
4/29/2016 8:00,4.4,24.7,95,0,0
4/29/2016 9:00,0,26.6,91,8,300
4/29/2016 10:00,0.2,24.7,87,6,340
4/29/2016 11:00,9,26.6,82,5,0
4/29/2016 12:00,5.4,24.5,76,6,0
4/29/2016 13:00,3.2,26.6,75,2,300
4/29/2016 14:00,0.2,25.8,77,3,30
4/29/2016 15:00,0,28.4,80,4,0
4/29/2016 16:00,0,27.9,82,4,0
4/29/2016 17:00,0,28.1,85,5,120
4/29/2016 18:00,0,27.3,90,4,0
4/29/2016 19:00,3.6,24.9,94,4,0
4/29/2016 20:00,0,24.2,94,5,0
4/29/2016 21:00,5.2,24.7,95,4,0
4/29/2016 22:00,0,23.8,96,6,0
4/29/2016 23:00,0,25.8,96,3,0
4/30/2016 0:00,0,23.3,96,4,0
4/30/2016 1:00,4.4,25.2,96,4,0
4/30/2016 2:00,0,26.3,96,5,100
4/30/2016 3:00,0.4,25.6,96,5,200
4/30/2016 4:00,0,26.6,96,4,180
4/30/2016 5:00,0,24.1,96,4,175
4/30/2016 6:00,0.2,25.9,96,4,170
4/30/2016 7:00,1.8,24.8,97,7,170
4/30/2016 8:00,1.4,26.1,96,7,0
4/30/2016 9:00,0.8,28.7,85,5,0
4/30/2016 10:00,0.2,31.9,80,3,100
4/30/2016 11:00,0.8,31.2,74,3,140
4/30/2016 12:00,0,31.2,74,3,90
4/30/2016 13:00,0,33.4,72,3,120
4/30/2016 14:00,2.4,32.7,74,2,100
4/30/2016 15:00,3.6,30.1,76,3,110
4/30/2016 16:00,0,29.9,81,4,130
4/30/2016 17:00,0.2,29.6,81,4,140
4/30/2016 18:00,1.4,28.1,88,4,0
4/30/2016 19:00,0,30.1,92,4,0
4/30/2016 20:00,0.2,27.9,93,4,0
4/30/2016 21:00,0,28.2,93,5,0
4/30/2016 22:00,0.2,26.9,96,4,0
4/30/2016 23:00,0,26.1,96,4,0
5/1/2016 0:00,1,26.4,96,3,0
5/1/2016 1:00,0,29,96,2,0
5/1/2016 2:00,0,29.1,96,4,0
5/1/2016 3:00,3.2,25.8,96,4,310
5/1/2016 4:00,1.2,25.9,95,4,340
5/1/2016 5:00,0,26.8,95,5,300
5/1/2016 6:00,6.8,27.1,94,4,320
5/1/2016 7:00,1.2,27.6,94,5,320
5/1/2016 8:00,0,28.9,90,5,290
5/1/2016 9:00,3,32,83,6,320
5/1/2016 10:00,0,30.1,77,3,330
5/1/2016 11:00,0,34.5,78,4,330
5/1/2016 12:00,2.4,34.7,77,3,310
5/1/2016 13:00,7.8,33.9,78,3,310
5/1/2016 14:00,0,31.5,75,3,290
5/1/2016 15:00,2.2,32.4,79,3,319
5/1/2016 16:00,0,31.5,83,2,189
5/1/2016 17:00,0,29.2,88,5,334
5/1/2016 18:00,0.2,30.4,87,3,41
5/1/2016 19:00,0,28.1,89,3,41
5/1/2016 20:00,4,27.7,87,3,41
5/1/2016 21:00,0.2,26.3,87,3,41
5/1/2016 22:00,0,27.7,92,3,41
5/1/2016 23:00,0.8,25.8,96,3,41
5/2/2016 0:00,0,26.5,95,2,0
5/2/2016 1:00,5,24.9,95,2,0
5/2/2016 2:00,0,26.3,95,2,0
5/2/2016 3:00,0,25.2,96,0,0
5/2/2016 4:00,0,25,96,2,0
5/2/2016 5:00,0,25.9,94,1,0
5/2/2016 6:00,6.2,28.6,92,2,0
5/2/2016 7:00,0,26.7,93,0,0
5/2/2016 8:00,0.2,30.6,92,2,0
5/2/2016 9:00,0.2,31.2,89,0,310
5/2/2016 10:00,0,33.4,93,0,290
5/2/2016 11:00,5.6,33.9,93,2,0
5/2/2016 12:00,1.8,32.4,91,3,280
5/2/2016 13:00,0.2,35,95,2,280
5/2/2016 14:00,0,36.2,92,2,0
5/2/2016 15:00,0,34,89,0,320
5/2/2016 16:00,0.2,35.5,93,2,310
5/2/2016 17:00,1.8,34.6,94,2,310
5/2/2016 18:00,0,30.6,95,3,0
5/2/2016 19:00,0.2,28.4,95,2,290
5/2/2016 20:00,1,29.9,93,3,270
5/2/2016 21:00,0.4,28.1,91,3,260
5/2/2016 22:00,0.2,27.2,93,4,320
5/2/2016 23:00,0,26.6,91,3,40
5/3/2016 0:00,0,28.3,90,4,0
5/3/2016 1:00,0,28.9,91,7,0
5/3/2016 2:00,0,26.1,93,6,0
5/3/2016 3:00,0,24.4,93,7,0
5/3/2016 4:00,0,26.4,92,7,0
5/3/2016 5:00,3.6,27.1,91,6,300
5/3/2016 6:00,0,24.8,91,6,0
5/3/2016 7:00,0.8,26.6,93,12,40
5/3/2016 8:00,8.4,31.5,89,9,0
5/3/2016 9:00,2.4,32.3,92,6,0
5/3/2016 10:00,NA,32.3,95,5,180
5/3/2016 11:00,0.8,35.4,94,3,120
5/3/2016 12:00,0,34.9,93,4,140
5/3/2016 13:00,0.2,36.2,88,4,120
5/3/2016 14:00,1.6,36.4,88,4,120
5/3/2016 15:00,0.2,37.6,89,4,130
5/3/2016 16:00,0,34.9,89,3,0
5/3/2016 17:00,4.8,35,90,2,0
5/3/2016 18:00,6.8,32,92,2,0
5/3/2016 19:00,0.2,30.2,93,2,0
5/3/2016 20:00,0,29.8,94,2,0
5/3/2016 21:00,0,30.7,95,3,0
5/3/2016 22:00,0.2,29.9,95,1,0
5/3/2016 23:00,0,28.8,95,2,0
5/4/2016 0:00,0,26.8,95,0,0
5/4/2016 1:00,0,27.1,95,0,0
5/4/2016 2:00,0,25.5,94,0,0
5/4/2016 3:00,0,26.4,94,0,0
5/4/2016 4:00,0,27,95,2,0
5/4/2016 5:00,1.8,27.6,95,2,0
5/4/2016 6:00,0,26.4,94,3,0
5/4/2016 7:00,0,26.4,91,3,90
5/4/2016 8:00,0,28.1,87,3,0
5/4/2016 9:00,0,32,87,3,0
5/4/2016 10:00,0,31.9,85,1,0
5/4/2016 11:00,0,34.9,87,1,180
5/4/2016 12:00,5,33.2,82,2,100
5/4/2016 13:00,2.8,34.5,81,3,180
5/4/2016 14:00,0.6,34,87,1,190
5/4/2016 15:00,0,35.3,90,0,200
5/4/2016 16:00,0,33.2,96,1,0
5/4/2016 17:00,0,33.5,95,0,0
5/4/2016 18:00,0,30.7,91,0,0
5/4/2016 19:00,1.4,28.8,89,1,0
5/4/2016 20:00,0,29.3,88,2,0
5/4/2016 21:00,0.8,28.7,87,3,0
5/4/2016 22:00,1.6,27.8,86,1,0
5/4/2016 23:00,0,29.1,86,3,165
5/5/2016 0:00,0,28.7,89,2,330
5/5/2016 1:00,0,28.8,88,4,0
5/5/2016 2:00,1.2,26.5,88,5,0
5/5/2016 3:00,0.2,27.5,89,7,10
5/5/2016 4:00,0,26.9,90,7,39
5/5/2016 5:00,0,27.8,93,7,73
5/5/2016 6:00,0,28,95,7,70
5/5/2016 7:00,0,29.2,96,7,70
5/5/2016 8:00,0,30.6,86,6,170
5/5/2016 9:00,0,29.5,85,5,270
5/5/2016 10:00,0,32.8,86,5,280
5/5/2016 11:00,0,32.4,89,5,280
5/5/2016 12:00,2.4,31.4,89,5,270
5/5/2016 13:00,0.2,32.3,79,5,165
5/5/2016 14:00,2.4,34.5,78,0,0
5/5/2016 15:00,0,30.8,77,3,185
5/5/2016 16:00,0,32.5,78,3,310
5/5/2016 17:00,0,30.8,82,3,155
5/5/2016 18:00,2,30.3,84,3,0
5/5/2016 19:00,0.8,30.6,86,2,0
5/5/2016 20:00,0.6,28.1,88,2,0
5/5/2016 21:00,0,28.8,89,2,0
5/5/2016 22:00,0,29.2,90,1,350
5/5/2016 23:00,0,26.4,91,0,0
5/6/2016 0:00,0,27.7,95,1,0
5/6/2016 1:00,0,28.1,95,2,0
5/6/2016 2:00,0,28.4,94,3,10
5/6/2016 3:00,0,27.7,95,4,20
5/6/2016 4:00,0,25.4,95,4,350
5/6/2016 5:00,0,26.8,95,3,320
5/6/2016 6:00,0,27.3,95,1,290
5/6/2016 7:00,0,26.5,95,2,290
5/6/2016 8:00,0,28.9,91,1,300
5/6/2016 9:00,0,31.2,88,1,0
5/6/2016 10:00,0,29.5,89,1,0
5/6/2016 11:00,0,34.2,87,3,80
5/6/2016 12:00,0,33,82,4,160
5/6/2016 13:00,0,33.1,79,2,160
5/6/2016 14:00,0,32.2,82,3,80
5/6/2016 15:00,0,33.2,76,3,0
5/6/2016 16:00,0,32.9,74,4,180
5/6/2016 17:00,0,30.2,77,3,130
5/6/2016 18:00,0,29.6,83,3,81
5/6/2016 19:00,0,26.9,87,3,81
5/6/2016 20:00,0,27.3,89,3,82
5/6/2016 21:00,0,26.9,89,3,84
5/6/2016 22:00,3.8,27.9,91,3,84
5/6/2016 23:00,1.4,25.6,92,2,42
5/7/2016 0:00,0,24.2,92,2,0
5/7/2016 1:00,0,24.3,93,4,0
5/7/2016 2:00,0,26.6,92,3,0
5/7/2016 3:00,0,23.8,92,3,0
5/7/2016 4:00,0,25.7,93,4,0
5/7/2016 5:00,0,26.6,93,6,0
5/7/2016 6:00,0,24.5,94,5,0
5/7/2016 7:00,0,26.2,96,6,130
5/7/2016 8:00,0,28.7,96,3,150
5/7/2016 9:00,0,32.2,96,4,120
5/7/2016 10:00,0,33.8,96,4,110
5/7/2016 11:00,0,34.7,95,3,120
5/7/2016 12:00,0,33.7,93,3,130
5/7/2016 13:00,0.2,34.4,89,3,120
5/7/2016 14:00,0,33.2,86,3,120
5/7/2016 15:00,0,33.6,90,3,120
5/7/2016 16:00,0,31.8,92,0,334
5/7/2016 17:00,0,31.7,94,2,209
5/7/2016 18:00,0,30.9,95,4,85
5/7/2016 19:00,0,29.5,95,4,85
5/7/2016 20:00,0.4,30.6,95,3,84
5/7/2016 21:00,0,28.3,95,3,84
5/7/2016 22:00,1,27.3,95,3,84
5/7/2016 23:00,0,29.6,95,2,0
5/8/2016 0:00,0,28.3,95,4,0
5/8/2016 1:00,0,26,95,4,0
5/8/2016 2:00,0,28.1,95,3,0
5/8/2016 3:00,0,25.1,96,1,270
5/8/2016 4:00,0,27,96,2,0
5/8/2016 5:00,0,26.1,96,1,0
5/8/2016 6:00,0,24.6,96,1,70
5/8/2016 7:00,0,25.7,95,0,100
5/8/2016 8:00,0,28.2,95,1,80
5/8/2016 9:00,0,30,94,2,120
5/8/2016 10:00,0,34.1,88,2,130
5/8/2016 11:00,0,33.3,85,2,120
5/8/2016 12:00,0,35.7,76,1,130
5/8/2016 13:00,0,35.9,73,1,120
5/8/2016 14:00,0,34.7,81,1,180
5/8/2016 15:00,0,31.8,72,2,120
5/8/2016 16:00,0,30.5,73,2,130
5/8/2016 17:00,0,30.4,76,2,125
5/8/2016 18:00,0,28.7,81,2,120
5/8/2016 19:00,0,29.3,83,2,120
5/8/2016 20:00,0,27.8,87,1,120
5/8/2016 21:00,0,28.1,89,0,120
5/8/2016 22:00,0,26.9,90,2,110
5/8/2016 23:00,0,26.3,91,1,120
5/9/2016 0:00,0,28.6,91,0,130
5/9/2016 1:00,0,25.5,90,1,110
5/9/2016 2:00,0,25.5,91,2,115
5/9/2016 3:00,0.2,25.8,92,2,120
5/9/2016 4:00,0,26.3,93,2,120
5/9/2016 5:00,0.6,26,92,2,115
5/9/2016 6:00,0,23.6,90,2,110
5/9/2016 7:00,0.2,25.7,88,2,130
5/9/2016 8:00,0.4,27.9,83,3,130
5/9/2016 9:00,4.4,32.7,74,4,130
5/9/2016 10:00,3.4,35.3,70,2,140
5/9/2016 11:00,1.4,34.4,68,1,125
5/9/2016 12:00,2.8,34.7,66,0,110
5/9/2016 13:00,9.8,33.2,68,0,100
5/9/2016 14:00,0,32.9,68,1,110
5/9/2016 15:00,0,33.3,67,2,120
5/9/2016 16:00,0,32.1,67,2,100
5/9/2016 17:00,0,30.2,73,2,100
5/9/2016 18:00,0.2,27.7,79,2,100
5/9/2016 19:00,0,29.4,89,3,110
5/9/2016 20:00,0,29.8,90,4,55
5/9/2016 21:00,0,29.1,89,5,0
5/9/2016 22:00,1.4,26.5,89,3,0
5/9/2016 23:00,0.4,28.2,89,5,0
5/10/2016 0:00,0.6,27.8,90,7,0
5/10/2016 1:00,0,26,93,4,300
5/10/2016 2:00,8.4,26.3,93,5,280
5/10/2016 3:00,1.8,24,93,6,260
5/10/2016 4:00,9.4,25.3,92,5,0
5/10/2016 5:00,0.2,23.4,92,5,10
5/10/2016 6:00,2.4,24.9,92,6,20
5/10/2016 7:00,0,25.9,92,6,0
5/10/2016 8:00,0,30.4,88,5,0
5/10/2016 9:00,0,30.3,83,5,0
5/10/2016 10:00,0,32.1,73,4,100
5/10/2016 11:00,0,33.4,69,3,135
5/10/2016 12:00,1.2,31.8,68,2,170
5/10/2016 13:00,0,34.8,65,4,0
5/10/2016 14:00,21.2,36.1,63,3,70
5/10/2016 15:00,0.6,32.3,63,3,140
5/10/2016 16:00,0,34.1,66,4,120
5/10/2016 17:00,0,33.3,70,3,115
5/10/2016 18:00,0,31.6,81,2,110
5/10/2016 19:00,34.6,28.2,86,0,120
5/10/2016 20:00,5.4,29.2,88,1,120
5/10/2016 21:00,2.2,30.9,89,3,120
5/10/2016 22:00,18.4,27.7,89,1,120
5/10/2016 23:00,6.2,26.5,91,1,115
5/11/2016 0:00,8.2,29.2,93,1,110
5/11/2016 1:00,0,26.8,96,3,120
5/11/2016 2:00,0.2,26.1,95,3,115
5/11/2016 3:00,0.8,24.8,95,2,110
5/11/2016 4:00,6.4,26,95,2,110
5/11/2016 5:00,3.6,27.6,96,1,110
5/11/2016 6:00,2.6,26.9,97,1,148
5/11/2016 7:00,0.6,24.8,91,1,186
5/11/2016 8:00,3.4,28.3,91,1,169
5/11/2016 9:00,0.2,30.5,85,1,226
5/11/2016 10:00,0,31.4,74,1,227
5/11/2016 11:00,0.6,32.3,71,2,217
5/11/2016 12:00,0,32.8,85,2,222
