time,rain_fall,temp,humidity,wind_direction,wind_speed,rain_now,rain_next_hour
10/17/2017 15:00,0,29.8,95.0,NA,NA,No,No
10/17/2017 16:00,0,28.7,93.0,NA,NA,No,No
10/17/2017 17:00,0,27.7,92.0,NA,NA,No,No
10/17/2017 18:00,0,27.3,90.0,NA,NA,No,No
10/17/2017 19:00,0,27.3,90.0,NNW,1,No,No
10/17/2017 20:00,0,27.4,93.0,NA,NA,No,No
10/17/2017 21:00,0,27.4,93.0,NA,NA,No,No
10/17/2017 22:00,0,26.9,95.0,NA,NA,No,No
10/17/2017 23:00,0,26.7,92.0,NA,NA,No,No
10/18/2017 0:00,0,26.1,91.0,NA,NA,No,No
10/18/2017 1:00,0,25.9,88.0,NNW,1,No,No
10/18/2017 2:00,0,25.5,83.0,NA,NA,No,No
10/18/2017 3:00,0,25.7,84.0,NA,NA,No,No
10/18/2017 4:00,0,25.4,83.0,NA,NA,No,No
10/18/2017 5:00,0,25,85.0,NA,NA,No,No
10/18/2017 6:00,0,25.6,85.0,NA,NA,No,No
10/18/2017 7:00,0,27.1,81.0,NW,1,No,No
10/18/2017 8:00,0,28.4,83.0,NA,NA,No,No
10/18/2017 9:00,0,28.3,84.0,NA,NA,No,Yes
10/18/2017 10:00,1.1,26.6,85.0,NA,NA,Yes,Yes
10/18/2017 11:00,2.4,25.5,89.0,NA,NA,Yes,Yes
10/18/2017 12:00,1,25.4,88.0,NA,NA,Yes,No
10/18/2017 13:00,0,26.3,81.0,NW,2,No,No
10/18/2017 14:00,0,28.2,85.0,NA,NA,No,No
10/18/2017 15:00,0,27.5,74.0,NA,NA,No,No
10/18/2017 16:00,0,27.4,72.0,NA,NA,No,No
10/18/2017 17:00,0,26.9,70.0,NA,NA,No,No
10/18/2017 18:00,0,26.5,70.0,NA,NA,No,No
10/18/2017 19:00,0,26,71.0,N,1,No,No
10/18/2017 20:00,0,25.9,70.0,NA,NA,No,Yes
10/18/2017 21:00,0.4,25.9,70.0,NA,NA,Yes,Yes
10/18/2017 22:00,12.3,25.3,69.0,NA,NA,Yes,Yes
10/18/2017 23:00,3.3,24.9,68.0,NA,NA,Yes,Yes
10/19/2017 0:00,0.7,25.1,68.0,NA,NA,Yes,Yes
10/19/2017 1:00,11.2,24.8,68.0,Unknown,0,Yes,Yes
10/19/2017 2:00,17,24.7,72.0,NA,NA,Yes,Yes
10/19/2017 3:00,29.7,24.5,75.0,NA,NA,Yes,Yes
10/19/2017 4:00,4.3,24.4,75.0,NA,NA,Yes,Yes
10/19/2017 5:00,8.4,24.5,76.0,NA,NA,Yes,Yes
10/19/2017 6:00,12.5,24.7,77.0,NA,NA,Yes,Yes
10/19/2017 7:00,0.7,25.5,73.0,NW,2,Yes,Yes
10/19/2017 8:00,1.2,27,77.0,NA,NA,Yes,No
10/19/2017 9:00,0,29.3,70.0,NA,NA,No,No
10/19/2017 10:00,0,29.6,68.0,NA,NA,No,Yes
10/19/2017 11:00,0.1,29.6,68.0,NA,NA,Yes,Yes
10/19/2017 12:00,0.5,29,69.0,NA,NA,Yes,Yes
10/19/2017 13:00,1.9,28.9,58.0,N,1,Yes,Yes
10/19/2017 14:00,1.8,27.4,55.0,NA,NA,Yes,Yes
10/19/2017 15:00,1.2,27.5,59.0,NA,NA,Yes,No
10/19/2017 16:00,0,27.4,63.0,NA,NA,No,No
10/19/2017 17:00,0,27.2,67.0,NA,NA,No,No
10/19/2017 18:00,0,26.8,67.0,NA,NA,No,No
10/19/2017 19:00,0,26.7,68.0,N,1,No,No
10/19/2017 20:00,0,26.3,67.0,NA,NA,No,No
10/19/2017 21:00,0,26,66.0,NA,NA,No,No
10/19/2017 22:00,0,25.7,64.0,NA,NA,No,No
10/19/2017 23:00,0,25.5,64.0,NA,NA,No,No
10/20/2017 0:00,0,25.1,64.0,NA,NA,No,No
10/20/2017 1:00,0,24.8,63.0,NW,2,No,No
10/20/2017 2:00,0,24.7,64.0,NA,NA,No,No
10/20/2017 3:00,0,24.6,64.0,NA,NA,No,No
10/20/2017 4:00,0,24.5,67.0,NA,NA,No,No
10/20/2017 5:00,0,24.5,69.0,NA,NA,No,No
10/20/2017 6:00,0,25.3,70.0,NA,NA,No,No
10/20/2017 7:00,0,26.6,73.0,NNW,2,No,No
10/20/2017 8:00,0,27.2,76.0,NA,NA,No,No
10/20/2017 9:00,0,27.2,79.0,NA,NA,No,Yes
10/20/2017 10:00,0.1,26.1,80.0,NA,NA,Yes,No
10/20/2017 11:00,0,27,70.0,NA,NA,No,No
10/20/2017 12:00,0,28.7,69.0,NA,NA,No,No
10/20/2017 13:00,0,28.2,69.0,NNW,1,No,Yes
10/20/2017 14:00,0.1,27.3,68.0,NA,NA,Yes,No
10/20/2017 15:00,0,27.1,69.0,NA,NA,No,Yes
10/20/2017 16:00,0.1,26.7,69.0,NA,NA,Yes,No
10/20/2017 17:00,0,26.4,70.0,NA,NA,No,No
10/20/2017 18:00,0,26,69.0,NA,NA,No,No
10/20/2017 19:00,0,25.8,69.0,Unknown,0,No,No
10/20/2017 20:00,0,25.7,70.0,NA,NA,No,No
10/20/2017 21:00,0,25.5,73.0,NA,NA,No,No
10/20/2017 22:00,0,25.5,74.0,NA,NA,No,No
10/20/2017 23:00,0,25.5,76.0,NA,NA,No,No
10/21/2017 0:00,0,25,81.0,NA,NA,No,No
10/21/2017 1:00,0,24.6,84.0,Unknown,0,No,No
10/21/2017 2:00,0,24.4,87.0,NA,NA,No,No
10/21/2017 3:00,0,24.1,88.0,NA,NA,No,No
10/21/2017 4:00,0,24,90.0,NA,NA,No,No
10/21/2017 5:00,0,24.1,92.0,NA,NA,No,No
10/21/2017 6:00,0,24.7,91.0,NA,NA,No,No
10/21/2017 7:00,0,27,87.0,N,1,No,No
10/21/2017 8:00,0,28.7,89.0,NA,NA,No,No
10/21/2017 9:00,0,29.7,94.0,NA,NA,No,No
10/21/2017 10:00,0,30.4,98.0,NA,NA,No,No
10/21/2017 11:00,0,30.4,94.0,NA,NA,No,No
10/21/2017 12:00,0,30.7,89.0,NA,NA,No,No
10/21/2017 13:00,0,30.9,83.0,N,2,No,No
10/21/2017 14:00,0,30,79.0,NA,NA,No,No
10/21/2017 15:00,0,29.8,79.0,NA,NA,No,No
10/21/2017 16:00,0,28.5,81.0,NA,NA,No,No
10/21/2017 17:00,0,27.6,82.0,NA,NA,No,No
10/21/2017 18:00,0,26.9,83.0,NA,NA,No,No
10/21/2017 19:00,0,26.4,83.0,N,1,No,No
10/21/2017 20:00,0,26.2,83.0,NA,NA,No,No
10/21/2017 21:00,0,26,83.0,NA,NA,No,No
10/21/2017 22:00,0,25.7,83.0,NA,NA,No,No
10/21/2017 23:00,0,24.9,83.0,NA,NA,No,No
10/22/2017 0:00,0,24.7,83.0,NA,NA,No,No
10/22/2017 1:00,0,24.4,82.0,NNW,1,No,No
10/22/2017 2:00,0,24.3,82.0,NA,NA,No,No
10/22/2017 3:00,0,24,83.0,NA,NA,No,No
10/22/2017 4:00,0,23.9,83.0,NA,NA,No,No
10/22/2017 5:00,0,23.9,83.0,NA,NA,No,No
10/22/2017 6:00,0,24.2,84.0,NA,NA,No,No
10/22/2017 7:00,0,25.4,82.0,NW,1,No,No
10/22/2017 8:00,0,25.9,82.0,NA,NA,No,No
10/22/2017 9:00,0,28.1,80.0,NA,NA,No,No
10/22/2017 10:00,0,29.9,79.0,NA,NA,No,No
10/22/2017 11:00,0,29.8,81.0,NA,NA,No,No
10/22/2017 12:00,0,31,85.0,NA,NA,No,No
10/22/2017 13:00,0,30.5,85.0,N,3,No,No
10/22/2017 14:00,0,29.4,87.0,NA,NA,No,No
10/22/2017 15:00,0,27.8,87.0,NA,NA,No,No
10/22/2017 16:00,0,27.3,88.0,NA,NA,No,No
10/22/2017 17:00,0,26.9,89.0,NA,NA,No,No
10/22/2017 18:00,0,26.6,92.0,NA,NA,No,No
10/22/2017 19:00,0,26,92.0,NW,1,No,No
10/22/2017 20:00,0,25.8,91.0,NA,NA,No,No
10/22/2017 21:00,0,26,90.0,NA,NA,No,Yes
10/22/2017 22:00,0.2,25.9,92.0,NA,NA,Yes,Yes
10/22/2017 23:00,1.5,25.3,93.0,NA,NA,Yes,No
10/23/2017 0:00,0,25.2,93.0,NA,NA,No,No
10/23/2017 1:00,0,24.9,93.0,Unknown,0,No,No
10/23/2017 2:00,0,24.7,94.0,NA,NA,No,No
10/23/2017 3:00,0,24.4,94.0,NA,NA,No,No
10/23/2017 4:00,0,24.1,95.0,NA,NA,No,No
10/23/2017 5:00,0,24.3,96.0,NA,NA,No,Yes
10/23/2017 6:00,0.1,24.4,98.0,NA,NA,Yes,No
10/23/2017 7:00,0,25.7,98.0,WNW,1,No,No
10/23/2017 8:00,0,27.3,95.0,NA,NA,No,No
10/23/2017 9:00,0,28.8,92.0,NA,NA,No,No
10/23/2017 10:00,0,28.2,87.0,NA,NA,No,No
10/23/2017 11:00,0,29.1,79.0,NA,NA,No,No
10/23/2017 12:00,0,29.3,79.0,NA,NA,No,No
10/23/2017 13:00,0,27.8,82.0,NE,3,No,No
10/23/2017 14:00,0,27.4,82.0,NA,NA,No,No
10/23/2017 15:00,0,26.8,86.0,NA,NA,No,No
10/23/2017 16:00,0,26.7,88.0,NA,NA,No,No
10/23/2017 17:00,0,26.5,90.0,NA,NA,No,Yes
10/23/2017 18:00,8.5,26,91.0,NA,NA,Yes,Yes
10/23/2017 19:00,1,25.5,92.0,Unknown,0,Yes,Yes
10/23/2017 20:00,0.3,25.4,93.0,NA,NA,Yes,No
10/23/2017 21:00,0,25.1,95.0,NA,NA,No,No
10/23/2017 22:00,0,24.9,97.0,NA,NA,No,No
10/23/2017 23:00,0,24.8,97.0,NA,NA,No,No
10/24/2017 0:00,0,24.8,96.0,NA,NA,No,Yes
10/24/2017 1:00,0.3,24.5,96.0,Unknown,0,Yes,Yes
10/24/2017 2:00,0.2,24.6,96.0,NA,NA,Yes,No
10/24/2017 3:00,0,24.5,96.0,NA,NA,No,No
10/24/2017 4:00,0,24.6,96.0,NA,NA,No,No
10/24/2017 5:00,0,24.5,96.0,NA,NA,No,Yes
10/24/2017 6:00,0.6,25.1,96.0,NA,NA,Yes,No
10/24/2017 7:00,0,26.4,93.0,NNW,1,No,No
10/24/2017 8:00,0,27.6,93.0,NA,NA,No,No
10/24/2017 9:00,0,28.8,90.0,NA,NA,No,No
10/24/2017 10:00,0,29.2,90.0,NA,NA,No,No
10/24/2017 11:00,0,29.9,90.0,NA,NA,No,No
10/24/2017 12:00,0,30.4,87.0,NA,NA,No,No
10/24/2017 13:00,0,30.4,77.0,NNE,2,No,No
10/24/2017 14:00,0,28.8,79.0,NA,NA,No,No
10/24/2017 15:00,0,28.8,82.0,NA,NA,No,No
10/24/2017 16:00,0,27.9,84.0,NA,NA,No,No
10/24/2017 17:00,0,27.3,86.0,NA,NA,No,No
10/24/2017 18:00,0,26.5,89.0,NA,NA,No,No
10/24/2017 19:00,0,25.6,91.0,NNE,1,No,No
10/24/2017 20:00,0,25.5,90.0,NA,NA,No,Yes
10/24/2017 21:00,1.2,24.5,91.0,NA,NA,Yes,Yes
10/24/2017 22:00,8.2,22.8,91.0,NA,NA,Yes,Yes
10/24/2017 23:00,6.1,22.7,90.0,NA,NA,Yes,Yes
10/25/2017 0:00,24.9,22.9,91.0,NA,NA,Yes,Yes
10/25/2017 1:00,10.6,23,92.0,NW,2,Yes,Yes
10/25/2017 2:00,4.3,23,92.0,NA,NA,Yes,Yes
10/25/2017 3:00,1.4,23,92.0,NA,NA,Yes,Yes
10/25/2017 4:00,1.3,23.2,91.0,NA,NA,Yes,Yes
10/25/2017 5:00,0.2,23.7,91.0,NA,NA,Yes,No
10/25/2017 6:00,0,24.1,92.0,NA,NA,No,No
10/25/2017 7:00,0,25.6,89.0,WNW,1,No,No
10/25/2017 8:00,0,27.6,86.0,NA,NA,No,No
10/25/2017 9:00,0,28.3,81.0,NA,NA,No,No
10/25/2017 10:00,0,28.7,80.0,NA,NA,No,No
10/25/2017 11:00,0,29.7,71.0,NA,NA,No,No
10/25/2017 12:00,0,29.8,70.0,NA,NA,No,No
10/25/2017 13:00,0,28.8,69.0,NE,2,No,No
10/25/2017 14:00,0,29,72.0,NA,NA,No,No
10/25/2017 15:00,0,28.4,76.0,NA,NA,No,No
10/25/2017 16:00,0,27.7,79.0,NA,NA,No,No
10/25/2017 17:00,0,26.5,84.0,NA,NA,No,No
10/25/2017 18:00,0,26.1,94.0,NA,NA,No,No
10/25/2017 19:00,0,25.6,97.0,WNW,1,No,Yes
10/25/2017 20:00,0.3,25.2,98.0,NA,NA,Yes,Yes
10/25/2017 21:00,0.9,24.6,97.0,NA,NA,Yes,Yes
10/25/2017 22:00,1.3,23.9,97.0,NA,NA,Yes,Yes
10/25/2017 23:00,0.1,23.8,97.0,NA,NA,Yes,No
10/26/2017 0:00,0,23.7,97.0,NA,NA,No,Yes
10/26/2017 1:00,0.7,23.7,97.0,NW,1,Yes,No
10/26/2017 2:00,0,23.6,97.0,NA,NA,No,No
10/26/2017 3:00,0,23.8,97.0,NA,NA,No,No
10/26/2017 4:00,0,23.8,97.0,NA,NA,No,No
10/26/2017 5:00,0,24,97.0,NA,NA,No,No
10/26/2017 6:00,0,25,98.0,NA,NA,No,No
10/26/2017 7:00,0,26.8,97.0,WNW,1,No,No
10/26/2017 8:00,0,27.3,97.0,NA,NA,No,No
10/26/2017 9:00,0,28.1,97.0,NA,NA,No,No
10/26/2017 10:00,0,27.7,97.0,NA,NA,No,Yes
10/26/2017 11:00,0.5,27,97.0,NA,NA,Yes,No
10/26/2017 12:00,0,27.1,96.0,NA,NA,No,No
10/26/2017 13:00,0,27.3,96.0,NE,1,No,No
10/26/2017 14:00,0,27,96.0,NA,NA,No,No
10/26/2017 15:00,0,26,96.0,NA,NA,No,Yes
10/26/2017 16:00,6,24.7,96.0,NA,NA,Yes,Yes
10/26/2017 17:00,4.2,23.6,96.0,NA,NA,Yes,Yes
10/26/2017 18:00,9.9,23.7,96.0,NA,NA,Yes,Yes
10/26/2017 19:00,0.2,23.7,96.0,W,1,Yes,No
10/26/2017 20:00,0,23.7,96.0,NA,NA,No,No
10/26/2017 21:00,0,23.7,95.0,NA,NA,No,No
10/26/2017 22:00,0,23.6,95.0,NA,NA,No,No
10/26/2017 23:00,0,23.5,95.0,NA,NA,No,No
10/27/2017 0:00,0,23.3,95.0,NA,NA,No,No
10/27/2017 1:00,0,23.2,95.0,WNW,1,No,No
10/27/2017 2:00,0,23.2,95.0,NA,NA,No,Yes
10/27/2017 3:00,0.4,23.3,96.0,NA,NA,Yes,Yes
10/27/2017 4:00,0.7,23.2,96.0,NA,NA,Yes,No
10/27/2017 5:00,0,23,96.0,NA,NA,No,No
10/27/2017 6:00,0,23.7,96.0,NA,NA,No,No
10/27/2017 7:00,0,25.1,96.0,NW,1,No,Yes
10/27/2017 8:00,2,25.4,96.0,NA,NA,Yes,No
10/27/2017 9:00,0,26.4,91.0,NA,NA,No,No
10/27/2017 10:00,0,27.6,88.0,NA,NA,No,No
10/27/2017 11:00,0,28.6,86.0,NA,NA,No,No
10/27/2017 12:00,0,27.8,85.0,NA,NA,No,No
10/27/2017 13:00,0,29.1,90.0,NE,2,No,No
10/27/2017 14:00,0,28.4,89.0,NA,NA,No,No
10/27/2017 15:00,0,28.2,90.0,NA,NA,No,No
10/27/2017 16:00,0,27.4,89.0,NA,NA,No,No
10/27/2017 17:00,0,26.5,89.0,NA,NA,No,No
10/27/2017 18:00,0,25.6,92.0,NA,NA,No,No
10/27/2017 19:00,0,25.3,94.0,Unknown,0,No,No
10/27/2017 20:00,0,25,95.0,NA,NA,No,No
10/27/2017 21:00,0,24.5,95.0,NA,NA,No,No
10/27/2017 22:00,0,23.8,94.0,NA,NA,No,No
10/27/2017 23:00,0,23.5,94.0,NA,NA,No,No
10/28/2017 0:00,0,23.2,95.0,NA,NA,No,No
10/28/2017 1:00,0,23,95.0,WNW,1,No,No
10/28/2017 2:00,0,22.9,95.0,NA,NA,No,No
10/28/2017 3:00,0,22.6,96.0,NA,NA,No,No
10/28/2017 4:00,0,22.5,96.0,NA,NA,No,No
10/28/2017 5:00,0,22.5,97.0,NA,NA,No,No
10/28/2017 6:00,0,23.2,97.0,NA,NA,No,No
10/28/2017 7:00,0,25.3,96.0,NW,2,No,No
10/28/2017 8:00,0,26.8,94.0,NA,NA,No,No
10/28/2017 9:00,0,27.8,95.0,NA,NA,No,No
10/28/2017 10:00,0,28.8,92.0,NA,NA,No,No
10/28/2017 11:00,0,29,90.0,NA,NA,No,No
10/28/2017 12:00,0,29.1,89.0,NA,NA,No,No
10/28/2017 13:00,0,28.6,92.0,NNW,3,No,No
10/28/2017 14:00,0,29.3,91.0,NA,NA,No,No
10/28/2017 15:00,0,28.3,89.0,NA,NA,No,No
10/28/2017 16:00,0,27.4,88.0,NA,NA,No,No
10/28/2017 17:00,0,26.6,87.0,NA,NA,No,No
10/28/2017 18:00,0,26.3,87.0,NA,NA,No,No
10/28/2017 19:00,0,25.7,87.0,WNW,1,No,No
10/28/2017 20:00,0,25.7,89.0,NA,NA,No,No
10/28/2017 21:00,0,25.3,92.0,NA,NA,No,No
10/28/2017 22:00,0,24.8,94.0,NA,NA,No,No
10/28/2017 23:00,0,24.8,94.0,NA,NA,No,Yes
10/29/2017 0:00,2.7,24.6,93.0,NA,NA,Yes,No
10/29/2017 1:00,0,24,93.0,NW,2,No,No
10/29/2017 2:00,0,23.8,94.0,NA,NA,No,No
10/29/2017 3:00,0,23.7,96.0,NA,NA,No,No
10/29/2017 4:00,0,23.5,96.0,NA,NA,No,No
10/29/2017 5:00,0,23.4,96.0,NA,NA,No,No
10/29/2017 6:00,0,23.8,97.0,NA,NA,No,No
10/29/2017 7:00,0,25.4,97.0,NW,1,No,No
10/29/2017 8:00,0,27.3,93.0,NA,NA,No,No
10/29/2017 9:00,0,28.8,90.0,NA,NA,No,No
10/29/2017 10:00,0,29.7,89.0,NA,NA,No,No
10/29/2017 11:00,0,30,90.0,NA,NA,No,No
10/29/2017 12:00,0,29.2,89.0,NA,NA,No,No
10/29/2017 13:00,0,29.7,89.0,NNE,3,No,No
10/29/2017 14:00,0,29.3,92.0,NA,NA,No,Yes
10/29/2017 15:00,0.3,27.6,95.0,NA,NA,Yes,Yes
10/29/2017 16:00,0.2,26.2,95.0,NA,NA,Yes,No
10/29/2017 17:00,0,26.2,95.0,NA,NA,No,No
10/29/2017 18:00,0,26,95.0,NA,NA,No,No
10/29/2017 19:00,0,25.8,96.0,Unknown,0,No,No
10/29/2017 20:00,0,25.6,96.0,NA,NA,No,No
10/29/2017 21:00,0,25.2,96.0,NA,NA,No,No
10/29/2017 22:00,0,24.9,95.0,NA,NA,No,Yes
10/29/2017 23:00,0.1,24.6,95.0,NA,NA,Yes,Yes
10/30/2017 0:00,1.5,23.2,95.0,NA,NA,Yes,No
10/30/2017 1:00,0,23.1,95.0,WNW,1,No,Yes
10/30/2017 2:00,0.1,23.3,95.0,NA,NA,Yes,No
10/30/2017 3:00,0,23.3,96.0,NA,NA,No,No
10/30/2017 4:00,0,23.5,96.0,NA,NA,No,No
10/30/2017 5:00,0,23.7,96.0,NA,NA,No,No
10/30/2017 6:00,0,24.1,97.0,NA,NA,No,No
10/30/2017 7:00,0,24.4,96.0,W,1,No,No
10/30/2017 8:00,0,27.4,91.0,NA,NA,No,No
10/30/2017 9:00,0,28,86.0,NA,NA,No,No
10/30/2017 10:00,0,27.9,82.0,NA,NA,No,No
10/30/2017 11:00,0,28.5,76.0,NA,NA,No,No
10/30/2017 12:00,0,29.5,76.0,NA,NA,No,Yes
10/30/2017 13:00,1.2,26.6,76.0,NE,3,Yes,No
10/30/2017 14:00,0,27.4,76.0,NA,NA,No,No
10/30/2017 15:00,0,27.6,77.0,NA,NA,No,Yes
10/30/2017 16:00,0.1,26.7,82.0,NA,NA,Yes,Yes
10/30/2017 17:00,0.1,26,86.0,NA,NA,Yes,No
10/30/2017 18:00,0,26,89.0,NA,NA,No,Yes
10/30/2017 19:00,4.5,25.2,89.0,NNE,2,Yes,Yes
10/30/2017 20:00,0.1,25.4,90.0,NA,NA,Yes,No
10/30/2017 21:00,0,25.9,90.0,NA,NA,No,Yes
10/30/2017 22:00,2.2,25.1,93.0,NA,NA,Yes,No
10/30/2017 23:00,0,24.9,94.0,NA,NA,No,No
10/31/2017 0:00,0,25,95.0,NA,NA,No,Yes
10/31/2017 1:00,1,25,94.0,N,1,Yes,Yes
10/31/2017 2:00,1.8,24.9,95.0,NA,NA,Yes,Yes
10/31/2017 3:00,13.6,24.2,96.0,NA,NA,Yes,Yes
10/31/2017 4:00,27.5,23.9,95.0,NA,NA,Yes,Yes
10/31/2017 5:00,19.5,23.7,96.0,NA,NA,Yes,Yes
10/31/2017 6:00,10.5,24.1,92.0,NA,NA,Yes,Yes
10/31/2017 7:00,11.9,24.1,90.0,N,2,Yes,Yes
10/31/2017 8:00,3.3,24.3,89.0,NA,NA,Yes,Yes
10/31/2017 9:00,4.4,24.2,83.0,NA,NA,Yes,Yes
10/31/2017 10:00,1.4,24.4,76.0,NA,NA,Yes,Yes
10/31/2017 11:00,7.6,24.4,73.0,NA,NA,Yes,Yes
10/31/2017 12:00,6.6,24.5,74.0,NA,NA,Yes,Yes
10/31/2017 13:00,13.9,24.6,74.0,NNW,1,Yes,Yes
10/31/2017 14:00,16.8,24.5,76.0,NA,NA,Yes,Yes
10/31/2017 15:00,20.6,24.7,76.0,NA,NA,Yes,Yes
10/31/2017 16:00,0.6,25.2,78.0,NA,NA,Yes,No
10/31/2017 17:00,0,25.7,83.0,NA,NA,No,Yes
10/31/2017 18:00,0.7,25.7,88.0,NA,NA,Yes,No
10/31/2017 19:00,0,25.8,92.0,NNE,1,No,No
10/31/2017 20:00,0,25.8,92.0,NA,NA,No,No
10/31/2017 21:00,0,25.9,92.0,NA,NA,No,Yes
10/31/2017 22:00,0.1,26,93.0,NA,NA,Yes,No
10/31/2017 23:00,0,26.1,93.0,NA,NA,No,Yes
11/1/2017 0:00,0.2,26.1,90.0,NA,NA,Yes,Yes
11/1/2017 1:00,1.7,25.9,92.0,NE,2,Yes,Yes
11/1/2017 2:00,4,25.7,91.0,NA,NA,Yes,Yes
11/1/2017 3:00,2.8,25.6,92.0,NA,NA,Yes,Yes
11/1/2017 4:00,1.2,25.5,92.0,NA,NA,Yes,No
11/1/2017 5:00,0,25.7,89.0,NA,NA,No,No
11/1/2017 6:00,0,26.1,88.0,NA,NA,No,Yes
11/1/2017 7:00,0.1,26.4,87.0,Unknown,0,Yes,No
11/1/2017 8:00,0,27.2,81.0,NA,NA,No,No
11/1/2017 9:00,0,27.7,79.0,NA,NA,No,Yes
11/1/2017 10:00,0.2,27.8,78.0,NA,NA,Yes,No
11/1/2017 11:00,0,27.8,77.0,NA,NA,No,No
11/1/2017 12:00,0,27.7,78.0,NA,NA,No,No
11/1/2017 13:00,0,27.7,78.0,NE,2,No,No
11/1/2017 14:00,0,27.3,80.0,NA,NA,No,Yes
11/1/2017 15:00,0.6,27,87.0,NA,NA,Yes,Yes
11/1/2017 16:00,1.3,26.3,91.0,NA,NA,Yes,No
11/1/2017 17:00,0,26.1,89.0,NA,NA,No,Yes
11/1/2017 18:00,1.7,25.3,95.0,NA,NA,Yes,No
11/1/2017 19:00,0,25.3,90.0,N,1,No,No
11/1/2017 20:00,0,26,84.0,NA,NA,No,No
11/1/2017 21:00,0,25.8,85.0,NA,NA,No,No
11/1/2017 22:00,0,25.7,85.0,NA,NA,No,No
11/1/2017 23:00,0,25.5,85.0,NA,NA,No,No
11/2/2017 0:00,0,25.2,86.0,NA,NA,No,No
11/2/2017 1:00,0,24.8,90.0,Unknown,0,No,No
11/2/2017 2:00,0,24.2,93.0,NA,NA,No,No
11/2/2017 3:00,0,24.1,94.0,NA,NA,No,No
11/2/2017 4:00,0,24,96.0,NA,NA,No,No
11/2/2017 5:00,0,23.8,96.0,NA,NA,No,No
11/2/2017 6:00,0,24.1,95.0,NA,NA,No,No
11/2/2017 7:00,0,25.2,90.0,Unknown,0,No,No
11/2/2017 8:00,0,27.6,77.0,NA,NA,No,No
11/2/2017 9:00,0,28.3,71.0,NA,NA,No,No
11/2/2017 10:00,0,28.6,71.0,NA,NA,No,No
11/2/2017 11:00,0,28.3,72.0,NA,NA,No,No
11/2/2017 12:00,0,28.6,73.0,NA,NA,No,No
11/2/2017 13:00,0,28.2,73.0,N,2,No,No
11/2/2017 14:00,0,27.9,75.0,NA,NA,No,No
11/2/2017 15:00,0,27.2,77.0,NA,NA,No,No
11/2/2017 16:00,0,26.2,80.0,NA,NA,No,No
11/2/2017 17:00,0,25.6,85.0,NA,NA,No,No
11/2/2017 18:00,0,24.9,86.0,NA,NA,No,No
11/2/2017 19:00,0,24.3,87.0,NW,1,No,No
11/2/2017 20:00,0,24.3,85.0,NA,NA,No,No
11/2/2017 21:00,0,24.1,85.0,NA,NA,No,No
11/2/2017 22:00,0,23.6,87.0,NA,NA,No,No
11/2/2017 23:00,0,23.6,88.0,NA,NA,No,No
11/3/2017 0:00,0,23.6,85.0,NA,NA,No,No
11/3/2017 1:00,0,23.8,84.0,NW,3,No,No
11/3/2017 2:00,0,23.6,86.0,NA,NA,No,No
11/3/2017 3:00,0,23.6,85.0,NA,NA,No,No
11/3/2017 4:00,0,24.4,78.0,NA,NA,No,No
11/3/2017 5:00,0,24.5,78.0,NA,NA,No,No
11/3/2017 6:00,0,25,75.0,NA,NA,No,No
11/3/2017 7:00,0,23.9,84.0,NW,3,No,No
11/3/2017 8:00,0,24.1,83.0,NA,NA,No,No
11/3/2017 9:00,0,24.3,83.0,NA,NA,No,Yes
11/3/2017 10:00,1.9,22.7,97.0,NA,NA,Yes,Yes
11/3/2017 11:00,0.6,22.4,97.0,NA,NA,Yes,Yes
11/3/2017 12:00,0.8,23.1,96.0,NA,NA,Yes,Yes
11/3/2017 13:00,0.4,22.8,92.0,NW,1,Yes,Yes
11/3/2017 14:00,2.3,22,95.0,NA,NA,Yes,Yes
11/3/2017 15:00,0.9,21.5,96.0,NA,NA,Yes,Yes
11/3/2017 16:00,2,21.6,96.0,NA,NA,Yes,Yes
11/3/2017 17:00,3.5,21.8,96.0,NA,NA,Yes,Yes
11/3/2017 18:00,13.4,21.5,96.0,NA,NA,Yes,Yes
11/3/2017 19:00,37,21.3,97.0,NNW,1,Yes,Yes
11/3/2017 20:00,10.8,21.3,97.0,NA,NA,Yes,Yes
11/3/2017 21:00,14,21.4,97.0,NA,NA,Yes,Yes
11/3/2017 22:00,13.1,22.1,97.0,NA,NA,Yes,Yes
11/3/2017 23:00,30.4,22.6,97.0,NA,NA,Yes,Yes
11/4/2017 0:00,2.3,24.4,96.0,NA,NA,Yes,Yes
11/4/2017 1:00,3.8,24.2,93.0,N,2,Yes,Yes
11/4/2017 2:00,0.1,24.4,93.0,NA,NA,Yes,Yes
11/4/2017 3:00,1.1,24.4,95.0,NA,NA,Yes,Yes
11/4/2017 4:00,2.3,24.9,94.0,NA,NA,Yes,Yes
11/4/2017 5:00,1.1,24.5,95.0,NA,NA,Yes,Yes
11/4/2017 6:00,2.5,24.7,94.0,NA,NA,Yes,Yes
11/4/2017 7:00,5.4,25.1,95.0,NE,3,Yes,Yes
11/4/2017 8:00,15.8,25.1,95.0,NA,NA,Yes,Yes
11/4/2017 9:00,13.4,25.3,94.0,NA,NA,Yes,Yes
11/4/2017 10:00,5.5,25.5,94.0,NA,NA,Yes,Yes
11/4/2017 11:00,26.1,25.2,93.0,NA,NA,Yes,Yes
11/4/2017 12:00,0.1,25.1,91.0,NA,NA,Yes,Yes
11/4/2017 13:00,2.7,25.1,92.0,NE,2,Yes,Yes
